RANKED SIMILARITIES: 1
90 39 1.79854601407
90 37 1.80021963338
90 95 1.80393697773
90 74 1.80414449913
90 88 1.80893554171
90 89 1.81467069085
90 28 1.81522974446
90 77 1.82662866876
90 21 1.82760740513
90 73 1.84236108036
90 68 1.84296384184
90 33 1.84814110633
90 46 1.85765156255
90 79 1.87152489869
90 65 1.87224862979
90 20 1.88384063332
90 8 1.88476285424
90 49 1.88632183699
90 29 1.88668906629
90 45 1.89286679997
90 85 1.89408025537
90 26 1.89595992649
90 61 1.8969973693
90 24 1.90139030515
90 70 1.90469376557
90 17 1.90665446036
90 31 1.90713596962
90 18 1.90862138244
90 23 1.91294676133
90 22 1.91340425886
90 5 1.92917871506
90 14 1.93246264342
90 93 1.9338660921
90 16 1.93669686488
90 54 1.93942531984
90 3 1.93984680018
90 11 1.94757918025
90 66 1.94786548831
90 34 1.95098207934
90 36 1.95160446122
90 4 1.9521936406
90 41 1.95273553317
90 9 1.95439414956
90 19 1.96688312402
90 12 1.97045928215
90 13 1.9704951578
90 69 1.97146382551
90 56 1.97284666523
90 60 1.97370503846
90 40 1.98198989339
90 51 1.98367922438
90 25 inf
90 48 inf
90 52 inf
90 53 inf
90 55 inf
90 64 inf
90 67 inf
90 87 inf
RANKED SIMILARITIES: 91
91 78 1.21425379158
91 82 1.42969236112
91 2 1.45002147332
91 27 1.47446250522
91 76 1.47446250522
91 6 1.47446291143
91 92 1.48911066432
91 63 1.4966457399
91 15 1.5095211747
91 58 1.57279976712
91 65 1.57797606578
91 44 1.58627978048
91 29 1.59406471339
91 85 1.59500895489
91 32 1.60884340904
91 83 1.61093501924
91 5 1.65191382575
91 97 1.66690708735
91 47 1.67057505279
91 9 1.67956004863
91 4 1.68469527251
91 90 1.68524540763
91 13 1.69502764357
91 19 1.69525273043
91 12 1.70600207276
91 56 1.71298629203
91 80 1.71422037266
91 94 1.72352466999
91 7 1.73040470716
91 75 1.7825902224
91 30 1.79274411093
91 59 1.79699768461
91 62 1.79821195991
91 71 1.8001828617
91 95 1.80393904168
91 57 1.806358041
91 88 1.8089398462
91 89 1.81467367524
91 77 1.82662951012
91 73 1.84236108036
91 68 1.84296710328
91 96 1.84640613727
91 33 1.84814110633
91 46 1.85786244298
91 43 1.86204130514
91 35 1.86570836918
91 37 1.86810177088
91 79 1.87152489869
91 20 1.88384075004
91 8 1.88470780567
91 49 1.88632183699
91 74 1.88948346954
91 45 1.89286679997
91 26 1.89595992649
91 61 1.8969973693
91 86 1.90010293807
91 24 1.90139471948
91 70 1.90469376557
91 17 1.9066588747
91 31 1.90713596962
91 18 1.90862489638
91 23 1.91294676133
91 22 1.91340425886
91 42 1.91434430239
91 10 1.92420486277
91 14 1.93246705776
91 93 1.9338660921
91 16 1.93669778277
91 28 1.93933844365
91 54 1.93942531984
91 3 1.93985121452
91 81 1.94123940585
91 84 1.94267384946
91 72 1.94306979812
91 11 1.94757918025
91 66 1.94786548831
91 34 1.95098207934
91 36 1.95160446122
91 41 1.95273603798
91 21 1.95769749601
91 50 1.96292742543
91 69 1.97146465754
91 38 1.97304592123
91 60 1.97370943282
91 39 1.97431528343
91 40 1.98198989339
91 51 1.98367922438
91 25 inf
91 48 inf
91 52 inf
91 53 inf
91 55 inf
91 64 inf
91 67 inf
91 87 inf
RANKED SIMILARITIES: 92
92 27 1.25997290535
92 59 1.30091721422
92 46 1.33406991214
92 20 1.34657487654
92 58 1.3503234097
92 71 1.39154505051
92 61 1.40140761477
92 76 1.45871053116
92 2 1.4883077624
92 91 1.48911066432
92 6 1.48911066432
92 63 1.49470924357
92 78 1.5129796844
92 66 1.52633423584
92 11 1.5269291306
92 49 1.5589899461
92 26 1.56898662871
92 35 1.58137332708
92 44 1.58627978048
92 23 1.60168655282
92 32 1.60884381524
92 83 1.61093542544
92 36 1.61786170906
92 17 1.62158774247
92 70 1.6476735337
92 97 1.66262224186
92 22 1.66928799239
92 82 1.67405559884
92 15 1.68191461421
92 90 1.68524581383
92 24 1.68556031054
92 77 1.68765067771
92 80 1.70857692266
92 93 1.71308888914
92 94 1.72315453848
92 7 1.73040511336
92 47 1.74631591948
92 75 1.7825902224
92 30 1.79274411093
92 40 1.79761686395
92 62 1.79821195991
92 95 1.80393944789
92 57 1.8063584472
92 88 1.80894025241
92 89 1.81448968584
92 73 1.84236108036
92 68 1.84296750948
92 96 1.84640654347
92 33 1.84814110633
92 43 1.86204171134
92 37 1.86810217709
92 79 1.87152489869
92 65 1.87225345033
92 8 1.88476368215
92 29 1.88665546276
92 74 1.88948362644
92 45 1.89286679997
92 85 1.89406409479
92 3 1.89963346471
92 86 1.90010334427
92 31 1.90713596962
92 18 1.90862530259
92 42 1.91434430239
92 10 1.92420526898
92 60 1.92634937057
92 5 1.92918353559
92 14 1.93246746396
92 16 1.93669818898
92 28 1.93933844365
92 54 1.93942531984
92 81 1.94123981205
92 84 1.94267425566
92 72 1.94307020432
92 34 1.95098207934
92 4 1.95206210369
92 41 1.95273644418
92 9 1.95439414956
92 21 1.95769749601
92 50 1.96292783164
92 19 1.96688312402
92 12 1.97045928215
92 13 1.9704951578
92 69 1.97142255129
92 56 1.97284666523
92 38 1.97304592123
92 39 1.97431528343
92 51 1.98367922438
92 25 inf
92 48 inf
92 52 inf
92 53 inf
92 55 inf
92 64 inf
92 67 inf
92 87 inf
RANKED SIMILARITIES: 93
93 11 1.17343340383
93 58 1.2451566695
93 27 1.28584013963
93 71 1.30656500093
93 49 1.33458763139
93 46 1.33592110528
93 17 1.39387413655
93 70 1.52134890164
93 26 1.6303668056
93 61 1.64957897386
93 24 1.67427060643
93 59 1.70291231925
93 20 1.70624903567
93 92 1.71308888914
93 36 1.76928168427
93 66 1.78499151864
93 35 1.79646103531
93 22 1.80585593932
93 23 1.84785056245
93 77 1.8597205428
93 40 1.89743600544
93 3 1.90044406188
93 76 1.90346595894
93 80 1.92822223589
93 97 1.92877809143
93 2 1.93306319018
93 89 1.93368169651
93 94 1.93383690004
93 85 1.93384993152
93 86 1.9338660921
93 78 1.9338660921
93 68 1.9338660921
93 7 1.9338660921
93 14 1.9338660921
93 43 1.9338660921
93 47 1.9338660921
93 57 1.9338660921
93 95 1.9338660921
93 15 1.9338660921
93 90 1.9338660921
93 29 1.9338660921
93 37 1.9338660921
93 63 1.9338660921
93 6 1.9338660921
93 31 1.9338660921
93 62 1.9338660921
93 88 1.9338660921
93 18 1.9338660921
93 65 1.9338660921
93 30 1.9338660921
93 32 1.9338660921
93 79 1.9338660921
93 96 1.9338660921
93 44 1.9338660921
93 45 1.9338660921
93 5 1.9338660921
93 10 1.9338660921
93 33 1.9338660921
93 82 1.9338660921
93 91 1.9338660921
93 75 1.9338660921
93 42 1.9338660921
93 73 1.9338660921
93 8 1.9338660921
93 83 1.9338660921
93 74 1.9338660921
93 16 1.93669818898
93 60 1.93727924726
93 28 1.93933844365
93 54 1.93942531984
93 81 1.94123981205
93 84 1.94267425566
93 72 1.94307020432
93 34 1.95098207934
93 4 1.95206210369
93 41 1.95273644418
93 9 1.95439414956
93 21 1.95769749601
93 50 1.96292783164
93 19 1.96688312402
93 12 1.97045928215
93 13 1.9704951578
93 69 1.97142255129
93 56 1.97284666523
93 38 1.97304592123
93 39 1.97431528343
93 51 1.98367922438
93 25 inf
93 48 inf
93 52 inf
93 53 inf
93 55 inf
93 64 inf
93 67 inf
93 87 inf
RANKED SIMILARITIES: 94
94 32 0.709152924802
94 63 0.773758225874
94 89 1.03749794472
94 3 1.05105843463
94 68 1.20836752579
94 83 1.46376761433
94 44 1.48302941561
94 69 1.51582759037
94 97 1.54607467635
94 7 1.56362458397
94 76 1.57659697607
94 75 1.5912101995
94 73 1.6308662341
94 95 1.6320974616
94 45 1.64817363476
94 88 1.66243404576
94 8 1.66867783176
94 14 1.70070922574
94 79 1.7008736324
94 54 1.71344999206
94 37 1.71510608924
94 16 1.7153320039
94 15 1.72180610614
94 92 1.72315453848
94 27 1.72349360673
94 58 1.72349360673
94 80 1.72349485729
94 2 1.72349878263
94 78 1.72350386406
94 90 1.72352279879
94 91 1.72352466999
94 82 1.72352507619
94 6 1.72352507619
94 18 1.72649953276
94 33 1.74570047169
94 47 1.74631591948
94 31 1.75177699268
94 30 1.79274411093
94 59 1.79696849255
94 62 1.79821195991
94 35 1.8000561657
94 71 1.80015179845
94 34 1.80018922772
94 57 1.8063561698
94 20 1.82010997712
94 51 1.82073097936
94 40 1.82369701444
94 77 1.82656768352
94 41 1.82963603092
94 96 1.84640531394
94 46 1.85783325092
94 43 1.86204124697
94 72 1.86305211522
94 65 1.87225117293
94 49 1.88617050785
94 29 1.8866671823
94 74 1.88948346954
94 85 1.89406875123
94 26 1.89593073442
94 61 1.89696817724
94 86 1.90010106688
94 24 1.90136365623
94 12 1.90203367374
94 70 1.90466457351
94 17 1.90662781144
94 23 1.91291756927
94 22 1.9133738646
94 42 1.91434430239
94 10 1.92420299158
94 5 1.9291812582
94 93 1.93383690004
94 28 1.93933844365
94 81 1.94123753466
94 84 1.94267197827
94 66 1.94429683816
94 11 1.94754998819
94 36 1.95157526916
94 4 1.95216734704
94 9 1.95439414956
94 21 1.95769749601
94 50 1.96292704085
94 19 1.96688312402
94 13 1.9704951578
94 56 1.97284666523
94 38 1.97304592123
94 60 1.97367836956
94 39 1.97431528343
94 25 inf
94 48 inf
94 52 inf
94 53 inf
94 55 inf
94 64 inf
94 67 inf
94 87 inf
RANKED SIMILARITIES: 95
95 89 1.37252790021
95 44 1.38438581516
95 75 1.39329738951
95 83 1.40605330859
95 7 1.40867721755
95 8 1.43497645261
95 14 1.45728196537
95 18 1.45911236638
95 16 1.48057500141
95 32 1.4815414348
95 73 1.50402439316
95 68 1.51866868717
95 54 1.52983380756
95 79 1.53676842981
95 88 1.58143943013
95 41 1.58205901169
95 31 1.60100813457
95 51 1.61303222947
95 94 1.6320974616
95 63 1.63617256551
95 97 1.63880387485
95 33 1.660979916
95 76 1.66195504267
95 45 1.66558049074
95 37 1.67471918494
95 3 1.67894225523
95 34 1.68737259236
95 40 1.73473936409
95 69 1.75739197342
95 78 1.80393697773
95 27 1.80393697773
95 71 1.80393697773
95 90 1.80393697773
95 58 1.80393697773
95 15 1.80393814365
95 80 1.80393842105
95 91 1.80393904168
95 47 1.80393944789
95 2 1.80393944789
95 59 1.80393944789
95 62 1.80393944789
95 82 1.80393944789
95 6 1.80393944789
95 30 1.80393944789
95 92 1.80393944789
95 57 1.80635597704
95 35 1.81343809659
95 77 1.82662866876
95 20 1.82683754713
95 96 1.84640531394
95 46 1.85786244298
95 43 1.86204124697
95 65 1.87225098016
95 72 1.88310036654
95 49 1.88632183699
95 29 1.88669141666
95 74 1.88948346954
95 85 1.89408025537
95 26 1.89595992649
95 61 1.8969973693
95 86 1.90010087411
95 24 1.90139265552
95 70 1.90469376557
95 17 1.90665681074
95 12 1.9079588683
95 23 1.91294676133
95 22 1.91340425886
95 42 1.91434430239
95 10 1.92420279881
95 5 1.92918106543
95 93 1.9338660921
95 28 1.93933844365
95 81 1.94123734189
95 84 1.9426717855
95 11 1.94757918025
95 66 1.94766826663
95 36 1.95160446122
95 4 1.9521936406
95 9 1.95439414956
95 21 1.95769749601
95 50 1.96292704085
95 19 1.96688312402
95 13 1.9704951578
95 56 1.97284666523
95 38 1.97304592123
95 60 1.97370736886
95 39 1.97431528343
95 25 inf
95 48 inf
95 52 inf
95 53 inf
95 55 inf
95 64 inf
95 67 inf
95 87 inf
RANKED SIMILARITIES: 96
96 43 0.977532645831
96 28 1.22538681819
96 81 1.30551495912
96 57 1.31936267877
96 62 1.32305929541
96 38 1.33397397243
96 21 1.33703742518
96 86 1.34406453972
96 30 1.35552830321
96 10 1.36167593459
96 39 1.37693917242
96 74 1.40449211718
96 50 1.43190504487
96 84 1.45965752784
96 72 1.47397061416
96 42 1.48407842639
96 80 1.51663051504
96 35 1.59136323749
96 90 1.66025799475
96 37 1.70692673464
96 71 1.84459115983
96 78 1.84640531394
96 7 1.84640531394
96 68 1.84640531394
96 15 1.84640531394
96 77 1.84640531394
96 95 1.84640531394
96 27 1.84640531394
96 89 1.84640531394
96 63 1.84640531394
96 88 1.84640531394
96 94 1.84640531394
96 76 1.84640531394
96 32 1.84640531394
96 58 1.84640531394
96 83 1.84640531394
96 97 1.84640545724
96 91 1.84640613727
96 47 1.84640654347
96 2 1.84640654347
96 6 1.84640654347
96 44 1.84640654347
96 59 1.84640654347
96 82 1.84640654347
96 92 1.84640654347
96 75 1.84640654347
96 73 1.84640654347
96 33 1.84814110633
96 46 1.85765156255
96 79 1.87152489869
96 65 1.87225222079
96 20 1.88384063332
96 8 1.88476285424
96 49 1.88627118024
96 29 1.88669265729
96 45 1.89286679997
96 85 1.89408025537
96 26 1.89595992649
96 61 1.8969973693
96 24 1.90139389615
96 70 1.90469376557
96 17 1.90665805137
96 31 1.90713596962
96 18 1.90862407305
96 23 1.91294676133
96 22 1.91340425886
96 5 1.92918230606
96 14 1.93246623443
96 93 1.9338660921
96 16 1.93669695944
96 54 1.93942531984
96 3 1.93985039119
96 11 1.94757918025
96 66 1.94786548831
96 34 1.95098207934
96 36 1.95160446122
96 4 1.9521936406
96 41 1.95273553317
96 9 1.95439414956
96 19 1.96688312402
96 12 1.97045928215
96 13 1.9704951578
96 69 1.97146383421
96 56 1.97284666523
96 60 1.97370860949
96 40 1.98198989339
96 51 1.98367922438
96 25 inf
96 48 inf
96 52 inf
96 53 inf
96 55 inf
96 64 inf
96 67 inf
96 87 inf
RANKED SIMILARITIES: 97
97 83 1.36016563545
97 63 1.43742239785
97 32 1.45278075931
97 44 1.47970001463
97 76 1.48750713043
97 7 1.51961412617
97 68 1.5377413538
97 94 1.54607467635
97 88 1.57038817943
97 89 1.57460378426
97 75 1.59338064467
97 73 1.62750860881
97 95 1.63880387485
97 3 1.64712730111
97 8 1.65038521215
97 92 1.66262224186
97 27 1.66344645897
97 58 1.66346137386
97 2 1.66646394889
97 78 1.66690640732
97 91 1.66690708735
97 6 1.66690749355
97 33 1.67397984327
97 82 1.67405559884
97 15 1.68191939707
97 37 1.68368767452
97 90 1.6852447276
97 79 1.68698826045
97 14 1.68787218605
97 45 1.68944620375
97 54 1.69112720685
97 51 1.70374484405
97 80 1.71202691934
97 18 1.71220002614
97 16 1.71470201975
97 31 1.72212873724
97 47 1.74631591948
97 69 1.78229569107
97 34 1.78461258533
97 35 1.79003690311
97 30 1.79274411093
97 59 1.79418124699
97 71 1.79490118884
97 62 1.79821195991
97 41 1.80515829933
97 57 1.80635736096
97 20 1.81489847628
97 77 1.82261900201
97 40 1.82566258761
97 96 1.84640545724
97 72 1.84760010816
97 46 1.85286169291
97 43 1.86204124697
97 65 1.87225236409
97 49 1.88342979722
97 29 1.88669280059
97 74 1.88948346954
97 26 1.89128618901
97 61 1.89360678043
97 85 1.89406409479
97 24 1.89731646205
97 86 1.90010225804
97 70 1.90052997228
97 17 1.90327013316
97 22 1.90971270515
97 23 1.909885591
97 12 1.91110976588
97 42 1.91434430239
97 10 1.92420418274
97 93 1.92877809143
97 5 1.92918244936
97 28 1.93933844365
97 81 1.94123872582
97 66 1.94239207373
97 84 1.94267316943
97 11 1.94415374478
97 36 1.94751001121
97 4 1.95206210369
97 9 1.95439414956
97 21 1.95769749601
97 50 1.96292704085
97 19 1.96688312402
97 60 1.97033801505
97 13 1.9704951578
97 56 1.97284666523
97 38 1.97304592123
97 39 1.97431528343
97 25 inf
97 48 inf
97 52 inf
97 53 inf
97 55 inf
97 64 inf
97 67 inf
97 87 inf
